Date	Nitrogen            g m²      0- 25(NNO3)  A 001  13	Nitrogen            g m²     25- 50(NNO3)  A 001  38	Nitrogen            g m²     50- 75(NNO3)  A 001  63	Nitrogen            g m²     75-100(NNO3)  A 001  88	Nitrogen            g m²    100-150(NNO3)  A 001 125	Nitrogen            g m²    (Nt) Plant-N   A 001    	Cumulated Nitrogen  g m²    Denitrified NO A 001    	Cumulated Nitrogen  g m²    Leached NO3-N  A 001    	Nitrogen            g m²      0- 25(NNH4)  A 001  13	Nitrogen            g m²     25- 50(NNH4)  A 001  38	Nitrogen            g m²     50- 75(NNH4)  A 001  63	Nitrogen            g m²     75-100(NNH4)  A 001  88	Nitrogen            g m²    100-150(NNH4)  A 001 125	Nitrogen            g m²    Harvest residu A 001    	Nitrogen flow       g m²day Deposition (to A 001    	Nitrogen flow       g m²day  75-100        A 001  88	Nitrogen flow       g m²day   0- 25 Man-fa A 001  13	Nitrogen flow       g m²day Harvest export A 001    	Nitrogen flow       g m²day   0- 25 Man-NH A 001  13	Nitrate-N           mg l      0- 25 water  A 001  13	Nitrogen flow       g m²day NO3-N tile dra A 001    	Nitrogen flow       g m²day NO3-N stream Q A 001    	Nitrogen            g m²    Litter tot pro A 001    	Nitrogen            g m²    Faeces tot pro A 001    	Nitrogen            g m²    Humus tot prof A 001    	Nitrogen            g m²    NH4-N tot prof A 001    	Nitrogen            g m²    NO3-N tot prof A 001    	Depth               m       (zr) RootDepth A 001    	Nitrogen flow       g m²day (XNd) PotPlant A 001    	Nitrogen flow       g m²day Act denitrific A 001    	Nitrogen flow       g m²day (XNu) ActPlant A 001    	Water flow          mm day  In drainage ti A 001    	Water flow          mm day  In stream      A 001    	Nitrogen flow       g m²day Litter-NH4     A 001    	Nitrogen flow       g m²day Faeces-NH4     A 001    	Nitrogen flow       g m²day Org-NH4        A 001    	C-N ratio           -         0- 25 Litter A 001  13	C-N ratio           -        25- 50 Litter A 001  38	C-N ratio           -        50- 75 Litter A 001  63	C-N ratio           -        75-100 Litter A 001  88	C-N ratio           -       100-150 Litter A 001 125	C-N ratio           -         0- 25 Faeces A 001  13	Nitrogen            mg l    NO3-N stream   A 001    	Nitrogen            mg l    NO3-N tile dra A 001    	Water flow          mm day  Surface runoff A 001    	Water flow          mm day  Surface runoff A 001    	Water flow          mm day  Percolation    A 001    	
198606091200	8.68190E-01	6.99335E-01	4.35853E-01	6.62731E-01	2.72784E+00	1.86159E+01	5.57755E-03	5.03365E+00	4.25564E-01	5.28675E-02	2.64391E-02	1.34996E-02	0.00000E+00	0.00000E+00	5.47965E-04	2.53099E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.66178E+01	0.00000E+00	9.42686E-03	1.67539E+00	1.27773E+00	8.43483E+02	5.35157E-01	5.60145E+00	-9.00000E-01	4.23868E-01	0.00000E+00	2.71967E-01	0.00000E+00	4.01199E-01	2.36451E-02	5.75826E-03	2.71572E-02	1.03396E+01	1.12011E+01	1.13165E+01	1.11043E+01	1.00000E+01	1.52080E+01	2.34909E+01	0.00000E+00	6.15624E-04	0.00000E+00	4.00583E-01	
198606101200	8.29800E-01	6.43931E-01	4.03164E-01	6.08529E-01	2.71885E+00	1.88707E+01	5.57755E-03	5.04276E+00	4.16330E-01	5.05968E-02	2.49695E-02	1.25172E-02	0.00000E+00	0.00000E+00	5.47963E-04	1.18540E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.67738E+01	0.00000E+00	9.11034E-03	1.64661E+00	1.26101E+00	8.43472E+02	5.18371E-01	5.39395E+00	-9.00000E-01	4.05679E-01	0.00000E+00	2.54758E-01	0.00000E+00	3.87532E-01	2.46848E-02	6.09658E-03	2.89051E-02	1.03354E+01	1.11855E+01	1.13000E+01	1.10938E+01	1.00000E+01	1.51779E+01	2.35026E+01	0.00000E+00	3.56866E-04	0.00000E+00	3.87175E-01	
198606111200	7.99575E-01	5.91266E-01	3.72053E-01	5.58752E-01	2.71005E+00	1.91099E+01	5.57755E-03	5.05156E+00	4.09770E-01	4.85660E-02	2.36190E-02	1.16133E-02	0.00000E+00	0.00000E+00	5.47962E-04	9.22449E-06	0.00000E+00	0.00000E+00	0.00000E+00	1.70563E+01	0.00000E+00	8.80680E-03	1.61656E+00	1.24340E+00	8.43460E+02	5.04414E-01	5.20427E+00	-9.00000E-01	3.87251E-01	0.00000E+00	2.39187E-01	0.00000E+00	3.74504E-01	2.61825E-02	6.55808E-03	3.12829E-02	1.03310E+01	1.11700E+01	1.12837E+01	1.10834E+01	1.00000E+01	1.51459E+01	2.35096E+01	0.00000E+00	2.05486E-04	0.00000E+00	3.74299E-01	
198606121200	7.75058E-01	5.42339E-01	3.42985E-01	5.13077E-01	2.70136E+00	1.93351E+01	5.57755E-03	5.06008E+00	4.05313E-01	4.67673E-02	2.23844E-02	1.07824E-02	0.00000E+00	0.00000E+00	5.47961E-04	-1.72717E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.74153E+01	0.00000E+00	8.51690E-03	1.58471E+00	1.22456E+00	8.43447E+02	4.93568E-01	5.03170E+00	-9.00000E-01	3.68733E-01	0.00000E+00	2.25217E-01	0.00000E+00	3.62103E-01	2.74829E-02	6.97738E-03	3.35277E-02	1.03262E+01	1.11541E+01	1.12674E+01	1.10731E+01	1.00000E+01	1.51115E+01	2.35142E+01	0.00000E+00	1.16920E-04	0.00000E+00	3.61986E-01	
198606131200	7.53467E-01	4.97298E-01	3.15998E-01	4.71157E-01	2.69268E+00	1.95478E+01	5.57755E-03	5.06832E+00	4.01098E-01	4.51979E-02	2.12604E-02	1.00190E-02	0.00000E+00	0.00000E+00	5.47961E-04	-4.42079E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.82719E+01	0.00000E+00	8.23949E-03	1.55128E+00	1.20464E+00	8.43432E+02	4.85247E-01	4.87482E+00	-9.00000E-01	3.50261E-01	0.00000E+00	2.12696E-01	0.00000E+00	3.50265E-01	2.73937E-02	7.02335E-03	3.40791E-02	1.03212E+01	1.11377E+01	1.12510E+01	1.10629E+01	1.00000E+01	1.50750E+01	2.35169E+01	0.00000E+00	6.51011E-05	0.00000E+00	3.50200E-01	
198606141200	7.25933E-01	4.56223E-01	2.91086E-01	4.32795E-01	2.68384E+00	1.97490E+01	5.57755E-03	5.07629E+00	3.91100E-01	4.38502E-02	2.02426E-02	9.31823E-03	0.00000E+00	0.00000E+00	5.47961E-04	-8.70629E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.98347E+01	0.00000E+00	7.96920E-03	1.51797E+00	1.18472E+00	8.43417E+02	4.77575E-01	4.73060E+00	-9.00000E-01	3.31960E-01	0.00000E+00	2.01240E-01	0.00000E+00	3.38709E-01	2.18904E-02	5.55216E-03	2.74311E-02	1.03161E+01	1.11207E+01	1.12343E+01	1.10526E+01	1.00000E+01	1.50382E+01	2.35212E+01	0.00000E+00	0.00000E+00	0.00000E+00	3.38709E-01	
198606151200	6.94472E-01	4.18592E-01	2.68170E-01	3.97787E-01	2.67488E+00	1.99387E+01	5.57755E-03	5.08399E+00	3.77904E-01	4.26506E-02	1.93198E-02	8.67524E-03	0.00000E+00	0.00000E+00	5.47961E-04	-1.26326E-03	0.00000E+00	0.00000E+00	0.00000E+00	2.05988E+01	0.00000E+00	7.70231E-03	1.49133E+00	1.16907E+00	8.43405E+02	4.64511E-01	4.58988E+00	-9.00000E-01	3.13938E-01	0.00000E+00	1.89644E-01	0.00000E+00	3.27361E-01	1.79028E-02	4.47222E-03	2.24792E-02	1.03122E+01	1.11030E+01	1.12173E+01	1.10422E+01	1.00000E+01	1.50092E+01	2.35213E+01	0.00000E+00	0.00000E+00	0.00000E+00	3.27361E-01	
198606161200	6.61582E-01	3.84301E-01	2.47131E-01	3.65879E-01	2.66582E+00	2.01169E+01	5.57755E-03	5.09143E+00	3.63847E-01	4.15323E-02	1.84791E-02	8.08515E-03	0.00000E+00	0.00000E+00	5.47961E-04	-1.61902E-03	0.00000E+00	0.00000E+00	0.00000E+00	2.06496E+01	0.00000E+00	7.43956E-03	1.46954E+00	1.15653E+00	8.43394E+02	4.48549E-01	4.45389E+00	-9.00000E-01	2.96290E-01	0.00000E+00	1.78206E-01	0.00000E+00	3.16193E-01	1.56782E-02	3.87770E-03	1.97513E-02	1.03090E+01	1.10851E+01	1.12000E+01	1.10318E+01	1.00000E+01	1.49859E+01	2.35211E+01	0.00000E+00	0.00000E+00	0.00000E+00	3.16193E-01	
198606171200	6.27427E-01	3.53287E-01	2.27896E-01	3.36950E-01	2.65651E+00	2.02841E+01	5.57755E-03	5.09861E+00	3.49091E-01	4.02706E-02	1.77122E-02	7.54347E-03	0.00000E+00	0.00000E+00	5.47961E-04	-2.12609E-03	0.00000E+00	0.00000E+00	0.00000E+00	2.05056E+01	0.00000E+00	7.17962E-03	1.45045E+00	1.14570E+00	8.43385E+02	4.31944E-01	4.32471E+00	-9.00000E-01	2.79098E-01	0.00000E+00	1.67267E-01	0.00000E+00	3.05138E-01	1.35063E-02	3.32531E-03	1.71013E-02	1.03063E+01	1.10675E+01	1.11825E+01	1.10213E+01	1.00000E+01	1.49657E+01	2.35214E+01	0.00000E+00	0.00000E+00	0.00000E+00	3.05138E-01	
198606181200	5.93783E-01	3.25102E-01	2.10340E-01	3.10789E-01	2.64699E+00	2.04409E+01	5.57755E-03	5.10553E+00	3.34908E-01	3.88703E-02	1.70098E-02	7.04609E-03	0.00000E+00	0.00000E+00	5.47961E-04	-2.60454E-03	0.00000E+00	0.00000E+00	0.00000E+00	2.01325E+01	0.00000E+00	6.92001E-03	1.43400E+00	1.13644E+00	8.43376E+02	4.14618E-01	4.20207E+00	-9.00000E-01	2.62428E-01	0.00000E+00	1.56814E-01	0.00000E+00	2.94099E-01	1.23993E-02	3.07100E-03	1.58602E-02	1.03040E+01	1.10518E+01	1.11649E+01	1.10108E+01	1.00000E+01	1.49485E+01	2.35216E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.94099E-01	
198606191200	5.60013E-01	2.99190E-01	1.94452E-01	2.87321E-01	2.63709E+00	2.05880E+01	5.57755E-03	5.11219E+00	3.20268E-01	3.74630E-02	1.63702E-02	6.58940E-03	0.00000E+00	0.00000E+00	5.47961E-04	-3.23099E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.96237E+01	0.00000E+00	6.66088E-03	1.41890E+00	1.12792E+00	8.43369E+02	3.97834E-01	4.08700E+00	-9.00000E-01	2.46333E-01	0.00000E+00	1.47028E-01	0.00000E+00	2.83076E-01	1.07295E-02	2.62588E-03	1.37130E-02	1.03019E+01	1.10380E+01	1.11473E+01	1.10003E+01	1.00000E+01	1.49325E+01	2.35221E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.83076E-01	
198606201200	5.25608E-01	2.75331E-01	1.79909E-01	2.66203E-01	2.62709E+00	2.07257E+01	5.57755E-03	5.11859E+00	3.04334E-01	3.60247E-02	1.57780E-02	6.16998E-03	0.00000E+00	0.00000E+00	5.47961E-04	-3.60424E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.90520E+01	0.00000E+00	6.40153E-03	1.40583E+00	1.12065E+00	8.43362E+02	3.80691E-01	3.97807E+00	-9.00000E-01	2.30857E-01	0.00000E+00	1.37733E-01	0.00000E+00	2.72050E-01	8.51020E-03	2.02073E-03	1.07416E-02	1.03001E+01	1.10252E+01	1.11296E+01	1.09898E+01	1.00000E+01	1.49189E+01	2.35221E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.72050E-01	
198606211200	4.92186E-01	2.53384E-01	1.66529E-01	2.47177E-01	2.61705E+00	2.08545E+01	5.57755E-03	5.12474E+00	2.88618E-01	3.45618E-02	1.52176E-02	5.78395E-03	0.00000E+00	0.00000E+00	5.47961E-04	-3.89521E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.83549E+01	0.00000E+00	6.14782E-03	1.39546E+00	1.11507E+00	8.43357E+02	3.62307E-01	3.87414E+00	-9.00000E-01	2.16029E-01	0.00000E+00	1.28749E-01	0.00000E+00	2.61268E-01	7.38552E-03	1.73010E-03	9.28918E-03	1.02987E+01	1.10135E+01	1.11121E+01	1.09793E+01	1.00000E+01	1.49085E+01	2.35217E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.61268E-01	
198606221200	4.59981E-01	2.33183E-01	1.54251E-01	2.30171E-01	2.60684E+00	2.09747E+01	5.57755E-03	5.13064E+00	2.73235E-01	3.31236E-02	1.46522E-02	5.42813E-03	0.00000E+00	0.00000E+00	5.47961E-04	-4.30935E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.76102E+01	0.00000E+00	5.89965E-03	1.38646E+00	1.11030E+00	8.43352E+02	3.44181E-01	3.77632E+00	-9.00000E-01	2.01870E-01	0.00000E+00	1.20277E-01	0.00000E+00	2.50717E-01	6.43404E-03	1.48646E-03	8.06665E-03	1.02975E+01	1.10030E+01	1.10950E+01	1.09689E+01	1.00000E+01	1.48995E+01	2.35218E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.50717E-01	
198606231200	4.28731E-01	2.14569E-01	1.42973E-01	2.14977E-01	2.59652E+00	2.10871E+01	5.57755E-03	5.13630E+00	2.57686E-01	3.17009E-02	1.40711E-02	5.10018E-03	0.00000E+00	0.00000E+00	5.47961E-04	-4.65914E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.68672E+01	0.00000E+00	5.65643E-03	1.37861E+00	1.10621E+00	8.43348E+02	3.26439E-01	3.68442E+00	-9.00000E-01	1.88392E-01	0.00000E+00	1.12322E-01	0.00000E+00	2.40378E-01	5.24004E-03	1.17302E-03	6.48402E-03	1.02965E+01	1.09932E+01	1.10792E+01	1.09588E+01	1.00000E+01	1.48918E+01	2.35216E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.40378E-01	
198606241200	3.98888E-01	1.97399E-01	1.32591E-01	2.01415E-01	2.58614E+00	2.11918E+01	5.57755E-03	5.14172E+00	2.42450E-01	3.02955E-02	1.34703E-02	4.79775E-03	0.00000E+00	0.00000E+00	5.47961E-04	-4.96273E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.60905E+01	0.00000E+00	5.41961E-03	1.37222E+00	1.10298E+00	8.43345E+02	3.08558E-01	3.59777E+00	-9.00000E-01	1.75600E-01	0.00000E+00	1.04785E-01	0.00000E+00	2.30312E-01	4.40417E-03	9.63250E-04	5.40572E-03	1.02957E+01	1.09841E+01	1.10650E+01	1.09488E+01	1.00000E+01	1.48858E+01	2.35214E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.30312E-01	
198606251200	3.70771E-01	1.81585E-01	1.22838E-01	1.89589E-01	2.57560E+00	2.12895E+01	5.57755E-03	5.14690E+00	2.27942E-01	2.89501E-02	1.28687E-02	4.51902E-03	0.00000E+00	0.00000E+00	5.47961E-04	-5.35151E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.52840E+01	0.00000E+00	5.18988E-03	1.36684E+00	1.10034E+00	8.43342E+02	2.91014E-01	3.51643E+00	-9.00000E-01	1.63490E-01	0.00000E+00	9.77045E-02	0.00000E+00	2.20549E-01	3.92197E-03	8.44476E-04	4.79485E-03	1.02951E+01	1.09758E+01	1.10524E+01	1.09389E+01	1.00000E+01	1.48808E+01	2.35210E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.20549E-01	
198606261200	3.44486E-01	1.67044E-01	1.13409E-01	1.77468E-01	2.56699E+00	2.13807E+01	5.57755E-03	5.15188E+00	2.14359E-01	2.77046E-02	1.22974E-02	4.26298E-03	0.00000E+00	0.00000E+00	5.47961E-04	-3.63545E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.44947E+01	0.00000E+00	4.97076E-03	1.36205E+00	1.09802E+00	8.43339E+02	2.74280E-01	3.44038E+00	-9.00000E-01	1.52053E-01	0.00000E+00	9.11250E-02	0.00000E+00	2.11257E-01	3.66880E-03	7.77462E-04	4.46388E-03	1.02945E+01	1.09680E+01	1.10410E+01	1.09292E+01	1.00000E+01	1.48764E+01	2.35184E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.11257E-01	
198606271200	3.19714E-01	1.53662E-01	1.04376E-01	1.64335E-01	2.56091E+00	2.14655E+01	5.57755E-03	5.15669E+00	2.01190E-01	2.66042E-02	1.17604E-02	4.01200E-03	0.00000E+00	0.00000E+00	5.47961E-04	-1.26650E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.37238E+01	0.00000E+00	4.81173E-03	1.35757E+00	1.09589E+00	8.43337E+02	2.58624E-01	3.36940E+00	-9.00000E-01	1.41277E-01	0.00000E+00	8.48825E-02	0.00000E+00	2.04557E-01	3.22732E-03	6.45066E-04	3.81807E-03	1.02940E+01	1.09602E+01	1.10301E+01	1.09196E+01	1.00000E+01	1.48724E+01	2.35112E+01	0.00000E+00	0.00000E+00	0.00000E+00	2.04557E-01	
198606281200	2.96062E-01	1.41425E-01	9.59680E-02	1.51518E-01	2.55580E+00	2.15444E+01	5.57755E-03	5.16139E+00	1.87682E-01	2.55272E-02	1.12606E-02	3.76881E-03	0.00000E+00	0.00000E+00	5.47961E-04	-4.08553E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.29821E+01	0.00000E+00	4.70268E-03	1.35363E+00	1.09412E+00	8.43335E+02	2.43566E-01	3.30300E+00	-9.00000E-01	1.31145E-01	0.00000E+00	7.88523E-02	0.00000E+00	1.99948E-01	2.41342E-03	4.07417E-04	2.63343E-03	1.02935E+01	1.09521E+01	1.10195E+01	1.09115E+01	1.00000E+01	1.48691E+01	2.35078E+01	0.00000E+00	0.00000E+00	0.00000E+00	1.99948E-01	
198606291200	2.73548E-01	1.30237E-01	8.82722E-02	1.39856E-01	2.55064E+00	2.16175E+01	5.57755E-03	5.16600E+00	1.73828E-01	2.44245E-02	1.07901E-02	3.54448E-03	0.00000E+00	0.00000E+00	5.47961E-04	-5.55843E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.22521E+01	0.00000E+00	4.60718E-03	1.35067E+00	1.09300E+00	8.43334E+02	2.28238E-01	3.24078E+00	-9.00000E-01	1.21635E-01	0.00000E+00	7.30570E-02	0.00000E+00	1.95887E-01	1.59480E-03	1.77417E-04	1.46906E-03	1.02932E+01	1.09439E+01	1.10090E+01	1.09045E+01	1.00000E+01	1.48670E+01	2.35077E+01	0.00000E+00	0.00000E+00	0.00000E+00	1.95887E-01	
198606301200	2.52323E-01	1.19983E-01	8.12192E-02	1.29223E-01	2.54546E+00	2.16850E+01	5.57755E-03	5.17051E+00	1.59928E-01	2.33069E-02	1.03407E-02	3.33746E-03	0.00000E+00	0.00000E+00	5.47961E-04	-6.61296E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.15178E+01	0.00000E+00	4.51305E-03	1.34871E+00	1.09252E+00	8.43333E+02	2.12587E-01	3.18255E+00	-9.00000E-01	1.12726E-01	0.00000E+00	6.75600E-02	0.00000E+00	1.91884E-01	9.46479E-04	8.63230E-07	5.63496E-04	1.02931E+01	1.09362E+01	1.09988E+01	1.08977E+01	1.00000E+01	1.48661E+01	2.35075E+01	0.00000E+00	0.00000E+00	0.00000E+00	1.91884E-01	
198607011200	2.32791E-01	1.10576E-01	7.47475E-02	1.19510E-01	2.54031E+00	2.17474E+01	5.57755E-03	5.17493E+00	1.47140E-01	2.22335E-02	9.91235E-03	3.14579E-03	0.00000E+00	0.00000E+00	5.47961E-04	-7.32507E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.06241E+01	0.00000E+00	4.41979E-03	1.34753E+00	1.09252E+00	8.43333E+02	1.96913E-01	3.12821E+00	-9.00000E-01	1.04394E-01	0.00000E+00	6.23728E-02	0.00000E+00	1.87919E-01	9.27304E-04	9.70753E-07	5.59915E-04	1.02931E+01	1.09289E+01	1.09891E+01	1.08910E+01	1.00000E+01	1.48661E+01	2.35072E+01	0.00000E+00	0.00000E+00	0.00000E+00	1.87919E-01	
198607021200	2.14813E-01	1.01958E-01	6.88031E-02	1.10616E-01	2.53521E+00	2.18050E+01	5.57755E-03	5.17926E+00	1.35377E-01	2.12308E-02	9.51112E-03	2.96838E-03	0.00000E+00	0.00000E+00	5.47961E-04	-7.73255E-04	0.00000E+00	0.00000E+00	0.00000E+00	9.80171E+00	0.00000E+00	4.32866E-03	1.34638E+00	1.09251E+00	8.43332E+02	1.82432E-01	3.07794E+00	-9.00000E-01	9.66114E-02	0.00000E+00	5.76045E-02	0.00000E+00	1.84045E-01	9.32798E-04	1.02596E-06	5.70862E-04	1.02931E+01	1.09217E+01	1.09797E+01	1.08844E+01	1.00000E+01	1.48661E+01	2.35068E+01	0.00000E+00	0.00000E+00	0.00000E+00	1.84045E-01	
198607031200	1.98262E-01	9.40592E-02	6.33409E-02	1.02474E-01	2.53016E+00	2.18582E+01	5.57755E-03	5.18350E+00	1.24554E-01	2.02696E-02	9.13712E-03	2.80470E-03	0.00000E+00	0.00000E+00	5.47961E-04	-8.10286E-04	0.00000E+00	0.00000E+00	0.00000E+00	9.04476E+00	0.00000E+00	4.24060E-03	1.34522E+00	1.09251E+00	8.43332E+02	1.69087E-01	3.03140E+00	-9.00000E-01	8.93532E-02	0.00000E+00	5.32222E-02	0.00000E+00	1.80302E-01	9.18727E-04	9.93565E-07	5.67894E-04	1.02931E+01	1.09144E+01	1.09705E+01	1.08780E+01	1.00000E+01	1.48661E+01	2.35064E+01	0.00000E+00	0.00000E+00	0.00000E+00	1.80302E-01	
198607041200	1.83203E-01	8.68097E-02	5.83202E-02	9.50213E-02	2.52516E+00	2.19074E+01	5.57755E-03	5.18765E+00	1.14597E-01	1.93321E-02	8.78521E-03	2.65382E-03	0.00000E+00	0.00000E+00	7.28345E-04	-8.45199E-04	0.00000E+00	0.00000E+00	0.00000E+00	8.34787E+00	0.00000E+00	4.15512E-03	1.34408E+00	1.09251E+00	8.43332E+02	1.56765E-01	2.98830E+00	-9.00000E-01	8.25925E-02	0.00000E+00	4.91921E-02	0.00000E+00	1.76668E-01	8.85724E-04	9.51511E-07	5.52379E-04	1.02931E+01	1.09071E+01	1.09615E+01	1.08717E+01	1.00000E+01	1.48661E+01	2.35060E+01	0.00000E+00	0.00000E+00	0.00000E+00	1.76668E-01	
198607051200	1.70561E-01	8.01486E-02	5.37022E-02	8.81919E-02	2.52022E+00	2.19529E+01	5.57755E-03	5.19173E+00	1.05435E-01	1.84124E-02	8.45177E-03	2.51461E-03	0.00000E+00	0.00000E+00	1.95418E-03	-8.67605E-04	0.00000E+00	0.00000E+00	0.00000E+00	7.71381E+00	0.00000E+00	4.07165E-03	1.34298E+00	1.09251E+00	8.43331E+02	1.45368E-01	2.94851E+00	-9.00000E-01	7.63024E-02	0.00000E+00	4.54977E-02	0.00000E+00	1.73141E-01	8.41978E-04	8.62703E-07	5.29116E-04	1.02931E+01	1.09002E+01	1.09526E+01	1.08654E+01	1.00000E+01	1.48661E+01	2.35029E+01	0.00000E+00	2.10365E-05	0.00000E+00	1.73120E-01	
198607061200	1.69987E-01	7.40377E-02	4.94526E-02	8.19281E-02	2.51535E+00	2.19951E+01	5.57755E-03	5.19571E+00	1.09147E-01	1.75000E-02	8.13241E-03	2.38606E-03	0.00000E+00	0.00000E+00	1.06027E-02	-8.81414E-04	0.00000E+00	0.00000E+00	0.00000E+00	6.15824E+00	0.00000E+00	3.98748E-03	1.34194E+00	1.09250E+00	8.43331E+02	1.34814E-01	2.91282E+00	-9.00000E-01	7.04564E-02	0.00000E+00	4.21934E-02	0.00000E+00	1.69995E-01	6.03781E-03	1.55856E-03	8.26547E-03	1.02931E+01	1.08937E+01	1.09440E+01	1.08593E+01	1.00000E+01	1.48661E+01	2.34427E+01	0.00000E+00	5.14552E-04	0.00000E+00	1.69481E-01	
198607071200	1.62460E-01	6.84977E-02	4.55417E-02	7.61749E-02	2.51056E+00	2.20361E+01	5.57755E-03	5.19962E+00	1.26591E-01	1.66180E-02	7.82417E-03	2.26675E-03	0.00000E+00	0.00000E+00	5.47987E-04	-8.84935E-04	0.00000E+00	0.00000E+00	0.00000E+00	5.21316E+00	0.00000E+00	3.90805E-03	1.33460E+00	1.08824E+00	8.43327E+02	1.37165E-01	2.89076E+00	-9.00000E-01	6.50286E-02	0.00000E+00	4.10056E-02	0.00000E+00	1.66885E-01	1.21513E-02	3.39323E-03	1.74326E-02	1.02921E+01	1.08878E+01	1.09357E+01	1.08532E+01	1.00000E+01	1.48580E+01	2.34035E+01	0.00000E+00	7.90918E-04	0.00000E+00	1.66094E-01	
198607081200	1.55636E-01	6.33395E-02	4.19588E-02	7.08867E-02	2.50584E+00	2.20766E+01	5.57755E-03	5.20345E+00	1.36750E-01	1.57740E-02	7.50989E-03	2.15554E-03	0.00000E+00	0.00000E+00	5.47964E-04	-8.83906E-04	0.00000E+00	0.00000E+00	0.00000E+00	5.17662E+00	0.00000E+00	3.83388E-03	1.31985E+00	1.07896E+00	8.43318E+02	1.53300E-01	2.86323E+00	-9.00000E-01	5.99936E-02	0.00000E+00	4.04780E-02	0.00000E+00	1.63473E-01	9.95491E-03	2.76840E-03	1.43583E-02	1.02897E+01	1.08822E+01	1.09278E+01	1.08473E+01	1.00000E+01	1.48403E+01	2.34384E+01	0.00000E+00	4.78086E-04	0.00000E+00	1.62995E-01	
198607091200	1.48765E-01	5.85456E-02	3.86792E-02	6.60197E-02	2.50121E+00	2.21161E+01	5.57755E-03	5.20721E+00	1.41442E-01	1.49625E-02	7.18730E-03	2.05164E-03	0.00000E+00	0.00000E+00	5.47963E-04	-8.76172E-04	0.00000E+00	0.00000E+00	0.00000E+00	5.13865E+00	0.00000E+00	3.75875E-03	1.30777E+00	1.07142E+00	8.43310E+02	1.62190E-01	2.83766E+00	-9.00000E-01	5.53269E-02	0.00000E+00	3.95208E-02	0.00000E+00	1.60086E-01	7.98949E-03	2.20428E-03	1.15457E-02	1.02879E+01	1.08770E+01	1.09202E+01	1.08415E+01	1.00000E+01	1.48260E+01	2.34649E+01	0.00000E+00	2.76404E-04	0.00000E+00	1.59810E-01	
198607101200	1.43136E-01	5.41097E-02	3.56731E-02	6.15379E-02	2.49665E+00	2.21543E+01	5.57755E-03	5.21090E+00	1.43143E-01	1.41808E-02	6.86239E-03	1.95447E-03	0.00000E+00	0.00000E+00	1.76409E-03	-8.66694E-04	0.00000E+00	0.00000E+00	0.00000E+00	4.98934E+00	0.00000E+00	3.68625E-03	1.29807E+00	1.06542E+00	8.43304E+02	1.65644E-01	2.81322E+00	-9.00000E-01	5.10049E-02	0.00000E+00	3.82122E-02	0.00000E+00	1.56935E-01	6.80247E-03	1.86813E-03	9.85545E-03	1.02864E+01	1.08722E+01	1.09130E+01	1.08359E+01	1.00000E+01	1.48145E+01	2.34741E+01	0.00000E+00	2.03340E-04	0.00000E+00	1.56731E-01	
198607111200	1.40319E-01	5.00285E-02	3.29144E-02	5.74166E-02	2.49217E+00	2.21912E+01	5.57755E-03	5.21451E+00	1.46162E-01	1.34263E-02	6.53940E-03	1.86353E-03	0.00000E+00	0.00000E+00	3.47480E-03	-8.63951E-04	0.00000E+00	0.00000E+00	0.00000E+00	4.65571E+00	0.00000E+00	3.61613E-03	1.28981E+00	1.06035E+00	8.43299E+02	1.66141E-01	2.79111E+00	-9.00000E-01	4.70050E-02	0.00000E+00	3.68478E-02	0.00000E+00	1.54035E-01	7.48388E-03	2.09417E-03	1.10037E-02	1.02851E+01	1.08677E+01	1.09061E+01	1.08305E+01	1.00000E+01	1.48049E+01	2.34607E+01	0.00000E+00	2.87923E-04	0.00000E+00	1.53747E-01	
